candidate_pool_key	audit_case_key	audit_split_code	concept_key	concept_type_code	retrieved_by_baselines_json	baseline_ranks_json	best_retrieval_tier_code	best_tier_order	best_candidate_rank	retrieval_status_codes_json	matched_expression_identity_sha256s_json	signal_ledger_by_baseline_json	signal_ledger_sha256
audit_candidate.round2b.sha256_20b98e1269cc133c998fddf2edc99be8f5ffbe540f457fc7931fea18bccfb752	audit_case.round2b.sha256_0ade9c82bbe5ead33ee5833e7089a5ff44093e6320055a3475cb0abfd7449d0d	development	category.nut_seed	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.hazelnut"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.hazelnut"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	6ee74eb3909d4c846795ec0e275ff197d66575a8a527a264ccdce8e3289fc861
audit_candidate.round2b.sha256_499aee0a26dfe41a388021714efe8001b621d916862ec87b500b9b1b0d47c2e2	audit_case.round2b.sha256_0affd9a549e18e25657e9b6a81a36933cab7ffb252f2523524dbcfc78800e1a6	held_out	sensory.dark_chocolate	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""a8d30cbf56485e8c96bb2bbaa40d623b00534ac144f70c7b14ec3909b853993e""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.45454547,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.45454547,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	cba37e533796109f1c596d83ee2af8f0ab492d23b049e0936c793ef049d30b41
audit_candidate.round2b.sha256_44269ac6bd37e1f777c71aeab635f6ae6b01e3ba516e1b5477e6c4cb1c20050b	audit_case.round2b.sha256_0affd9a549e18e25657e9b6a81a36933cab7ffb252f2523524dbcfc78800e1a6	held_out	category.cocoa_chocolate	category	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""0f19a69d98f332c37bff1e786b60c8d1638cb846d2564c5fdce850429175a4e4""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.35714287,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.35714287,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4cab87aa0a56d92e8ee1f0c4906be6613f45216ae757906347c19f6d3b69a26c
audit_candidate.round2b.sha256_d129cdb208d5bbf0562b31b8b7a5f24474a9494bf866a02142bb144ece305509	audit_case.round2b.sha256_0affd9a549e18e25657e9b6a81a36933cab7ffb252f2523524dbcfc78800e1a6	held_out	sensory.cocoa	sensory_attribute	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""category.cocoa_chocolate"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""category.cocoa_chocolate"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	1f7ae9b05c9bfb470de3ab4ef65b04e0dac0b0d405e321fb9276a93700d711bb
audit_candidate.round2b.sha256_06e9b0aa29f8a0f85ca580a97e3c9f336211426fb38d795d2b562d449f667e0c	audit_case.round2b.sha256_0b48d5f5e726c404e072c42261f3d65bfea2797df731ab89a43e7414dce9d007	held_out	sensory.dark_chocolate	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""a8d30cbf56485e8c96bb2bbaa40d623b00534ac144f70c7b14ec3909b853993e""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.625,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.625,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	99967faaf799e9332b46aa1c3b3d703fcb79278152cf74f48b51e893e3a428ca
audit_candidate.round2b.sha256_cf7584984bed7465f09bebe4fec4c7851b90f17b53fb32f2c1739dde96bc679d	audit_case.round2b.sha256_0b48d5f5e726c404e072c42261f3d65bfea2797df731ab89a43e7414dce9d007	held_out	category.cocoa_chocolate	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.dark_chocolate"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.dark_chocolate"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	bada20d88f9e4df3be0afb84a390fa77fc59bfd40398e1779031076a1bfe08c4
audit_candidate.round2b.sha256_85a4f3030e77efa9649643e151f475af7ce5109a08d107bd11933dea11e304a6	audit_case.round2b.sha256_0b907a30d52136c3969a44c0ab6dc78980cbdde7b2a8676d39a1582e18cc6b5d	held_out	sensory.rose	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""ff3e21927b7237fb2f6f91798983a36192dac1ca3146f01ca13ad43ff51dd6a7""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	bb5f526ac190a2efbe010ca413268e75e061288cffe912be17f31f0c384e1dfb
audit_candidate.round2b.sha256_d90b40d025461f3b34f94c8df6845bd0c86837fba8b753d4c377f96b681720fc	audit_case.round2b.sha256_0b907a30d52136c3969a44c0ab6dc78980cbdde7b2a8676d39a1582e18cc6b5d	held_out	category.floral	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.rose"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.rose"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	02e8edbfa6e3ab5f485b51d453c106b14a42fe47add3011bfea6d29bf5690fca
audit_candidate.round2b.sha256_d68faf30a167f5846ced399fca5014aa93d4796dca57faaa7b3c4c315450cd04	audit_case.round2b.sha256_0ba9a8a5c00355cfe32103f927352b3824b39d1e55f1bbb5b4963afb6ec9d510	held_out	sensory.cherry	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""7349b9ae1c3fcc4e1624e2ae8c95dabb0b08ffb1f01137d317fbc5b29396755b""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4117647,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4117647,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	aed250b5ebd06229426680c8b4d548b697977d0f1a2e2e7ee0c77d7e6efc5151
audit_candidate.round2b.sha256_9bd7f0bc792615dd43b136d8e2fdbb4ddf73a45ea204437fbf535782b28dd42d	audit_case.round2b.sha256_0ba9a8a5c00355cfe32103f927352b3824b39d1e55f1bbb5b4963afb6ec9d510	held_out	sensory.honey	sensory_attribute	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""69107ac72342d753259d874b6ee201504959b23ccb7328a999b0819f2353b5f7""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	ac438df49d77c77109e877f2f49dcfc4bc21916c6907d1730e511ebf9105c1da
audit_candidate.round2b.sha256_d49481032f8f0a0edac7f55b51d3cb5ebaff4914613e5ea8f733635eed76ac56	audit_case.round2b.sha256_0ba9a8a5c00355cfe32103f927352b3824b39d1e55f1bbb5b4963afb6ec9d510	held_out	category.orchard_fruit	category	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.cherry"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.cherry"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	f9b3ebcc3a0ac3b70719e4789318349942d1e90a995f788bb006c202ecae6764
audit_candidate.round2b.sha256_24ff57ee0b922ee024e9be6d3d40ba159defdc4ff2c1ae677151321c844cae34	audit_case.round2b.sha256_0ba9a8a5c00355cfe32103f927352b3824b39d1e55f1bbb5b4963afb6ec9d510	held_out	category.sweet_brown	category	"[""D""]"	"{""D"":4}"	D	4	4	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":4,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.honey"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.honey"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	1b1e986d341964a20904307cf2a4acbb62b5afed998a3f772fdcea1479b3cf9b
audit_candidate.round2b.sha256_b4e9a0e491194f69b35a8742bf264b743c7f63034427b40e2e62a4de22bf64cc	audit_case.round2b.sha256_0ce956dbcd72ad69ffdadbc4ab6fba6affa1ff7df36600f3ff0729589dc3877a	held_out	sensory.butter	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""dbb0db3841dea5a2093879b9556955f76874cf8b3e939ad854439826ab918a4f""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	87b9cb59177b2e1bb7d0ea28d92794cafad9bba35340bcdf4afd60ca1295b768
audit_candidate.round2b.sha256_cc35b1c219cf444d65fa5d6489ab5c92b24a246e1b83f044b5b742cdb1a07d6b	audit_case.round2b.sha256_0ce956dbcd72ad69ffdadbc4ab6fba6affa1ff7df36600f3ff0729589dc3877a	held_out	sensory.peanut	sensory_attribute	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""bbb9c0ff47284bf6604be00b04616b31611ce5da212fe219a41ebca97a1289a6""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	6132d730e367adaf833b875001419ffec8a4156f18e4c31a79cf4daf21f898ec
audit_candidate.round2b.sha256_aee6e5e975acfe28356e645b4e602397da56057d0f1682aaa509566fe5dda3d3	audit_case.round2b.sha256_0ce956dbcd72ad69ffdadbc4ab6fba6affa1ff7df36600f3ff0729589dc3877a	held_out	category.sweet_brown	category	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.butter"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.butter"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	4a5138a7cd7c6962cca6287682d2c1109367f4579939425d4b1f85232099d803
audit_candidate.round2b.sha256_31d507fe80f154bc82ff7f927a7f610fc3dbaa7a8b9aa6ab99744d360a2cd9c9	audit_case.round2b.sha256_0ce956dbcd72ad69ffdadbc4ab6fba6affa1ff7df36600f3ff0729589dc3877a	held_out	category.nut_seed	category	"[""D""]"	"{""D"":4}"	D	4	4	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":4,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.peanut"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.peanut"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	17fa5050c587865e855abff865f7305ea3ddf63eb7958e800d62a0e698693df6
audit_candidate.round2b.sha256_bf8eb9c44692641b5de2312db506c3e8a91a167b1023786a8976dda8c42e1da8	audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	sensory.dark_chocolate	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""a8d30cbf56485e8c96bb2bbaa40d623b00534ac144f70c7b14ec3909b853993e""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5555556,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5555556,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	c874ae440fdcee7e7bca2fcb62b02a011395991af079fd00c6c019cdc0a05d06
audit_candidate.round2b.sha256_df8ffefa80341df680ec6a18e9520f6658b32b373610556a29edc7f03b673d65	audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	sensory.brown_sugar	sensory_attribute	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""11876af52d0c4698be3901fe76c90c8f4330575f2671a3948e5da14c995b6fcc""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.44444445,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.44444445,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4560fc77715872bd3cfcbd8776fcd0cb02f0c2db1c60249ade437f28664b5e86
audit_candidate.round2b.sha256_3f7825f3ac9a4120b261f35323b913e856ce36b7786b545cfac2427c070b324b	audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	category.sweet_brown	category	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.brown_sugar"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.brown_sugar"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	fce5fafbf582166273608353a8e94982ae9011aa905732403aaff3c4c536d9e9
audit_candidate.round2b.sha256_d403fff56354eb86aebeace29bcbee092ee6795a0bdce81aa92510dc18ec5695	audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	category.cocoa_chocolate	category	"[""D""]"	"{""D"":4}"	D	4	4	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":4,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.dark_chocolate"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.dark_chocolate"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	60f5e3904343b179f87a4b6b5578591a007ce2427df671b97d29e3554c382c79
audit_candidate.round2b.sha256_594157179fc4ccfc6b2374ffce0ffe8c27eb75cf3c42bf3041717f468d00e966	audit_case.round2b.sha256_0da5c56451b09857f18e4229553eb74f4547a145b22c1ea51f0d1ca9f78a8c6a	held_out	sensory.jasmine	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""267705c0691d929bfd7ddab2da658dd749e8dc01ab414a24855895afbb8aaa5e""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.42105263,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.42105263,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	275ae4738c593df26fc695b9e0b4c9cf095ec1a0b1742a59a6b0c7fcff9c752e
audit_candidate.round2b.sha256_2dcc2c5d1031d4149357bbaaffdffb3b5c8b5f46caf3eb317c48722720433697	audit_case.round2b.sha256_0da5c56451b09857f18e4229553eb74f4547a145b22c1ea51f0d1ca9f78a8c6a	held_out	category.floral	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.jasmine"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.jasmine"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	b76f7c51a9d53993996d97a48cb64c304b37da1f627ccf6f0c943527c314a5b3
