human_audit_item_id	audit_sequence	descriptor_assertion_id	source_family_id	source_artifact_id	effective_record_id	coffee_identity_id	year_id	publication_layer	source_native_form_id	restricted_source_pointer	machine_disposition	machine_output_atom_ids	machine_mapping_states	machine_concept_cluster_ids	collection_tier	blind_review_order_sha256	reviewer_id	human_disposition	human_split_count	human_concept_decision	human_error_category	human_review_note	human_reviewed_at
human-semantic-audit:47e436850aa4499715f2a0e6	224	assertion-b2:4e6a995ec10f7ceb4810aac6	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:234a20a0ce9d0a9196e0c796	coffee-post20k:dbce2ecca8fd29f65fc01bde	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:039b3254950cfd6e62ea76ed	restricted://post20k_extension/assertions/assertion-b2:4e6a995ec10f7ceb4810aac6	VALID_COMPOUND_SPLIT	cleaned-output-atom:38f97034cfb07c32a7c0667e|cleaned-output-atom:b098a3d916e11357fbf7ec8e	GENUINE_ONTOLOGY_CANDIDATE|EXISTING_CANONICAL_EXACT	concept-cluster:3918c21a81dab5cdf6b4f38a|concept-cluster:af5cfea7fb578d5ae07545f5	GOLD	44b3865751358c11c04d1fce5fca1627af42e717298e7ff24b0ea49615a40479							
human-semantic-audit:b3f36486c8b673a27965aca9	225	assertion-b2:0b005853b539f6cf75ee2da4	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:841199e12b96862cbf73241b	coffee-b2:b2c7dfb77d004a912a2409a4	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:cd9558acfc386bd3e1fb14da	hash:sha256:7801829fe136e1fb894a0c28c37b7c2d365a6452782ff38d9ae5047ff049eebc	VALID_BROAD_SENSORY	cleaned-output-atom:cea1cdee1226d22200e4eb93	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:46c98227fcdfe17e552d84c2	BRONZE	452dbdd7bca4760ea3c68d8fb78d0f6df21861fe9a6023b682b9baf797a78ad6							
human-semantic-audit:b6cc533ffc6865c2d8650db1	226	assertion-b2:d358956383cb26ce1643f8f9	family.ace_cup_of_excellence	source-artifact:184660658cd948fdfeaf1f3e	effective-b2:01e025fe70fabfa759725246	coffee-b2:b2f78328ea6c15d69a48e5ad	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:d358956383cb26ce1643f8f9	MODIFIER_ONLY	cleaned-output-atom:cce21740a45b86b6f1cbb148	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	SILVER	456cac2d8036e12bf87ce2e6c0b2daf94de601a64523b0acc9a956f02c9b6e42							
human-semantic-audit:157f4506d46d94d7ddfb2a90	227	assertion-b2:e4ac2645968678a851d0bcca	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:e7105ff063a2e45ce5c9feb7	coffee-b2:29357427895568fb12a1b95d	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c082456a7766e23a18db084c	hash:sha256:d684bf4bc95eb9a26b9bb3c310ebf10ff4ed5024e54e4a385bab3cd289ee39c4	MODIFIER_ONLY	cleaned-output-atom:d606b07e8df033d83a542a50	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:514e915a67f882159ecfd702	GOLD	45ad3c955d24d5d3ace353f94e5c7a38d3438563922369cea0a78a01e16d0f75							
human-semantic-audit:7ff9c7b4a4d1851187e48977	228	assertion-b2:86afa4939850985e55ff053f	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:82cceb4598a428b55130191b	coffee-b2:8d49e1b53605435c4a2c5970	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:cf614a9ad2119f98f41eb1ac	hash:sha256:19c8862a6776b1a642a6a4591587be0a0655d1ae257e2b52a44cafc43b02dbd3	VALID_STRICT_FLAVOR	cleaned-output-atom:08b9a8ae02b7789f81cec8e4	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:b7ac5a1f28b6a832f2fc23b2	GOLD	461352079792a71e8998d06b1d4f7a8f9602b0794fbd112b5100dc59fd519d89							
human-semantic-audit:887112b5a8e8c29c5d30a24a	229	assertion-b2:01b03621b5b02b42df7f0fda	family.ace_cup_of_excellence	source-artifact:0daa5acf73e4dcb56643fbe3	effective-b2:7e361e4e55b0781469c37aa9	coffee-b2:a0b8e953419bf2c083834f65	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:d81ab3063ec476535604befa	restricted://post20k_extension/assertions/assertion-b2:01b03621b5b02b42df7f0fda	MODIFIER_ONLY	cleaned-output-atom:0c8684971fa2c887df45f155	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:8e7b3fe1d330614626d1cb25	SILVER	468f7c23d03df27b3a541748212005409f85b3b580db03cc7b71fa0479f67c4d							
human-semantic-audit:f2da651bc3c6e9d05bbc7f6c	230	assertion-b2:ed43da50a5f382edae11fd6f	family.sheba_coffee_yemen_auction	artifact-b2:ea6f775592fb968c679c0df3	effective-b2:1f606c615343e4b76e81ad7b	coffee-b2:1f606c615343e4b76e81ad7b	year.2021	PROFESSIONAL_AUCTION_LOT_SENSORY_FIELD	source-form:236d3d701cff7a3ad5e6ba3c	hash:sha256:be3fd054541a243ae1fa1ffd2d9e78b6e811c5bafb6db50fb318f207e8b66ee0	NON_DESCRIPTOR	cleaned-output-atom:1ef795bfdb5b0005120787d1	NON_DESCRIPTOR	concept-cluster:c9cdf4ae52f283d4c44d6117	BRONZE	46a45eabed987482d444ecac3c42ca33bcdb5ae2c24c210bf0d15097d4c5b5c7							
human-semantic-audit:4871a1b41c6dce131c7969dd	231	assertion-b2:a5539084e2286344b0d12bf0	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:6f13a6544a0817cb1830c522	coffee-post20k:e37bd757e81b1cd0535343b9	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:a5539084e2286344b0d12bf0	MODIFIER_ONLY	cleaned-output-atom:970f15cb52c98ef4cabbad3e	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	46dd7a00d6f7c65c09c70739ca8505c91a5342a82cb2b12e0be3162b04a12c16							
human-semantic-audit:b516f5e389704c8289706f3a	232	assertion-b2:b98f3bd5a5d38d3f0b8a6425	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:e6870e6c8fb7cbba0deb1557	coffee-b2:260be39065994f35511ed95e	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:058ce9bd95f5595d78949494	hash:sha256:e021d70e2c34e955b1a8aa1027b8ad70bef435d0b6382707a30534750c4c2c3d	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:3b352584be50c383721f5433	EXISTING_CANONICAL_EXACT	concept-cluster:efc18a8d21fa523a5a431f62	GOLD	46e7a67e811849ac5c36a114360b385941b551a3fd76fb6af4b4a8d4885d03f7							
human-semantic-audit:966b7d8f328fbb7936afa1d9	233	assertion-b2:2c342c650e302c67846185b8	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:153e59684061d91715b735c9	coffee-b2:69422d51bb73eb877ab10d88	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:1408707da3683ced616bc0bc	hash:sha256:d000e4e3dc821aefb34ea0103f9067f5494c8c4bcd6d918a4d615a224ea8ba5b	VALID_COMPOUND_SPLIT	cleaned-output-atom:62b24a8a82c9b3a05661b8b0|cleaned-output-atom:15ba82a372e2bb691bd02c28	AMBIGUOUS_CONCEPT_BOUNDARY|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:d8f5bf3545e22241cc971a44|concept-cluster:8622cc36e5b6369b4616a11c	GOLD	47f0b92f4d630eff012f782399b0567f38de813d7665d6e2081b314cea4f406c							
human-semantic-audit:4c5621220d185f8e6c1150e2	234	assertion-b2:2e50903aa32b2a5761f6fe92	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:ca0c60a25fb02be913452c0b	coffee-b2:559d995330017c61e3c78944	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:1ec0fe141fba1936860db9c5	hash:sha256:2b2438d62686b92971c12cfc8f5de65cd94cb84c28e0f383775694b5f3ed2a31	VALID_BROAD_SENSORY	cleaned-output-atom:0471453b3b6f11deac579bb3	EXISTING_CANONICAL_EXACT	concept-cluster:e36688b7a55acddfd65f50cb	GOLD	4847c64e4bf836c4aed9e032d89d90f076720ce66fefc394ea811df5890c5ec3							
human-semantic-audit:9318053676bbbd4278d5d49a	235	assertion-b2:b3d8da0830f253b3cb7a86ea	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:c2160dfe11466db43a49c532	coffee-post20k:e85a4c00dc2162a8320b2ae9	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:aa8ad6a6ea5f0b9b393342ba	restricted://post20k_extension/assertions/assertion-b2:b3d8da0830f253b3cb7a86ea	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:2f5dfe2696942c3a91694379	NON_DESCRIPTOR	concept-cluster:ed6b8e3a0438a77041ffac17	GOLD	48625ebc4307981a22e66e79e5ceff19aaf88cd83a9c7511c511eac3b5f2d922							
human-semantic-audit:8d1869062005e50d24e6fe68	236	assertion-b2:e34a878b95044dbf6fbbe6c1	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:699497e5f5d47f8c340d5ecf	coffee-post20k:46f0b5f56d055f2d00fd5a0d	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:07a81f02b607fa1ad8dda6bb	restricted://post20k_extension/assertions/assertion-b2:e34a878b95044dbf6fbbe6c1	VALID_STRICT_FLAVOR	cleaned-output-atom:56098b7e9fff124e6754a221	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:9e5d5d7a8c97ee4071468b15	GOLD	4864b8b82fa2e6d2faf4c26fd2fab066ec3adccad24a27d71a8dc2cb7468fb0b							
human-semantic-audit:32fbcf53358c8e686e715b7c	237	assertion-b2:ed2d9e5594c9644782548174	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:7b873024fae68473988c40a1	coffee-b2:844226b493882a1a192d7663	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:cf3dea6543ff7338f9529b83	hash:sha256:bbcdd0ab81a9725c8d7a563c7937070465d2bf40ce2dbdca175e0737aa2321a1	VALID_BROAD_SENSORY	cleaned-output-atom:9bb2f43632282957a89e67c9	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1c37f818d822058162125432	GOLD	48e2aa4b7ac6dea11f439095301dd50767aae1ac32877b02ec08bea580e5c217							
human-semantic-audit:9c555403d5d624d2292ac3e9	238	assertion-b2:756d7b373933697ceb93a195	family.ace_cup_of_excellence	artifact-b2:4ac4b721c88bffbdcdb313a6	effective-b2:ef405a30af4c6c5448dd8438	coffee-b2:ec0a3089d3ed69a594bbf951	year.2018	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:36b481152ba40f4eec67cb63	hash:sha256:2fcbefa206c23f81eef2789bf89adfdbc5a2641ef0993dcea0fe4813ca3fa42d	VALID_BROAD_SENSORY	cleaned-output-atom:7463d918857d3aa76d961d47	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:bc3f6089b0459d4d1a6904ab	SILVER	4a6f6f71209c071b5c41941e70a0cefcc06ccf71b482579dc7ede0cbdec4731e							
human-semantic-audit:d690c3c4fe9e9281d92de222	239	assertion-b2:55746ad44f41675155fc4f55	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:523a3e7dd226c4c2eccc540e	coffee-b2:6d3abf7d2749ae48690dee1d	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:058ce9bd95f5595d78949494	hash:sha256:686e2f2307066cf37060aac1dc85ce0f440de96d51ed29ec27431314e0645871	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:78ddacf15a20832058b36260	EXISTING_CANONICAL_EXACT	concept-cluster:efc18a8d21fa523a5a431f62	GOLD	4a8145aa8ab05f776e2d6f6074d254538c79ac5b0696de9b7b6fd781a734c045							
human-semantic-audit:7b351fbccf7f39d61ae27f9d	240	assertion-b2:145041e6113eb78a8c1df9cb	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:86d35964faf062b12363bd24	coffee-b2:501796d02af56ad47ac1a952	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:184df936d41b2da8d10163ad	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	cleaned-output-atom:23b4150c43e821da1b924961	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:538baaf5ff94799d2cbed1ac	GOLD	4acbc77815450331accebd496a65388ed9d6a7b340a37f33aa45be4b4e744d4f							
human-semantic-audit:6a747c58fedf06a77340bb10	241	assertion-b2:9ca9d49439c81c56ed5aefd7	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:7ccdec7ee7b8a2e864b70558	coffee-post20k:19e9d5245ef2c34babc1a8d2	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:f97e9da0e3b879f0a9df979a	restricted://post20k_extension/assertions/assertion-b2:9ca9d49439c81c56ed5aefd7	NON_DESCRIPTOR	cleaned-output-atom:fe7e198de9da84f246c077a9	NON_DESCRIPTOR	concept-cluster:253aa868967b741f0a564e37	GOLD	4ae916bdcfc51848846b506db28365b2cfa28b982bf3de434914595b087aa1ce							
human-semantic-audit:edccbee322c5329525b903aa	242	assertion-b2:7baedb8a39cf3f848eadef72	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:6333e2b0f59e6c4e9f7e36a4	coffee-b2:52c7c736111e4cf2951f6349	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:54c0bcab0e7334379ea4e9df	hash:sha256:59536c19248beaa18f4804d4a3a295a3ff563283cedb72841498fc0db9426fd8	QUALITY_EVALUATION	cleaned-output-atom:9357a742c82e426f3a504763	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:83e91e550ab1a1be65270ad0	GOLD	4b3cc5ec7494f226fb1a34a85fa75e3a0fba3705282cec95f7ff5629d4403d03							
human-semantic-audit:d6a83e5362ab1d7bce4ecd7a	243	assertion-b2:3d919f61d9cbbdb3e2295674	family.ace_cup_of_excellence	artifact-b2:1ff99679b4e5a7e88634996a	effective-b2:f332c34786ad62367b455713	coffee-b2:20eb404fe730e39c3e59e065	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:d1f8e19d151b1d6a90fee66b	hash:sha256:e0a406cde70107d4620ceba8aba12d8a9007253267cd363c0c9a0b14d66e3e81	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:ef49f0f7eeca824d3bcf3d95	DEFECT_CONCEPT_CANDIDATE	concept-cluster:a5824ac7fbe90a740d1f8fc6	SILVER	4b5f8335bad9877c96c2b7a2504738555c0c6b0ae964738e1443ba9b95cafaff							
human-semantic-audit:88f68252141767e129c5f80e	244	assertion-b2:3fc5ab0ba53236c5e98bc437	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:f6cd7af91f8b3f3e888363c5	coffee-post20k:cd957208b23a33fc73da7e2d	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:039b3254950cfd6e62ea76ed	restricted://post20k_extension/assertions/assertion-b2:3fc5ab0ba53236c5e98bc437	VALID_COMPOUND_SPLIT	cleaned-output-atom:91f882f9bfb4329fc8f4c154|cleaned-output-atom:528021f0af659028e6bb27e9	GENUINE_ONTOLOGY_CANDIDATE|EXISTING_CANONICAL_EXACT	concept-cluster:3918c21a81dab5cdf6b4f38a|concept-cluster:af5cfea7fb578d5ae07545f5	GOLD	4b6e0a280fa2f2c40eba967915d6705f6ab8b164c76c96509576666a93d92986							
human-semantic-audit:4b707a8e9cca363006f68e5c	245	assertion-b2:ec743b81219febe3387619b9	family.sheba_coffee_yemen_auction	artifact-b2:ea6f775592fb968c679c0df3	effective-b2:bb3eac65b5d389690a5f9506	coffee-b2:bb3eac65b5d389690a5f9506	year.2021	PROFESSIONAL_AUCTION_LOT_SENSORY_FIELD	source-form:867ff5340655bbc5816770aa	hash:sha256:dfc406081dc8460fb67224a576022723b40bbf869a790198e0bd6065ebadc610	AMBIGUOUS_SEMANTIC_OUTPUT	cleaned-output-atom:5e446455f1550ffdbd64b2d2	COMPOUND_OF_EXISTING_CONCEPTS	concept-cluster:5fb3f5e9b4161b4833e20715	BRONZE	4bca3c9b604f64d7809904eeb24bbeff349e8573d1b7f4a83b870bd311348cbe							
human-semantic-audit:8e3067e878bb4004e4cb3ab4	246	assertion-b2:7e578174c8e0a7a495c059b5	family.ace_cup_of_excellence	artifact-b2:a91609b483430a54ba531c26	effective-b2:db7c92d61b106b545863b4bb	coffee-b2:c6507079f43418e06ae8cafb	year.2026	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:ebcf983695346eea63258d8a	hash:sha256:a5bd5ec06a9105d5caaf3e6e0928757e805c330e9b35b0fb6b8531048c1a08bf	VALID_STRICT_FLAVOR	cleaned-output-atom:e53b8bb6666002e33b8224c9	EXISTING_CANONICAL_EXACT	concept-cluster:92bac7e710e58049970d1da9	SILVER	4c9d462d8c977383501889e2694ac289345f837036d7246577b17956a73b6651							
human-semantic-audit:8c4082568dcfa0479df0c282	247	assertion-b2:f327984c44bd55aee49c995f	family.ace_cup_of_excellence	artifact-b2:5323d485cf455985461f75ae	effective-b2:4aa50a600cead07e1e6e6c51	coffee-b2:c2b9f12a3fcabdd2c2f5727d	year.2021	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:fe44e8aa82aba92c9d679a61	hash:sha256:366bee3a7217a8b9d5a66178b82552e4afec09d9cb148ac45e2980152dcbfdd4	VALID_STRICT_FLAVOR	cleaned-output-atom:db8a167c25606b85d9faa4b1	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	concept-cluster:e02f9c8ddc5d774d0a65608d	SILVER	4d784b6a48b92beeb11bd774a10e33565b8cb690e020318ba3eebe3484a7b2e0							
human-semantic-audit:c3990969a107ded188421993	248	assertion-b2:a509897448e09f69850dec40	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:c9702cb296676b60aa286109	coffee-post20k:0b5784f3240e2768c1df11eb	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:07a81f02b607fa1ad8dda6bb	restricted://post20k_extension/assertions/assertion-b2:a509897448e09f69850dec40	VALID_STRICT_FLAVOR	cleaned-output-atom:1b1cca2afb670d3d09ea16d7	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:9e5d5d7a8c97ee4071468b15	GOLD	4df6b8ee8c3924e4506949d6468a6b38e8c62df4ce60db7fc394918c3a6001a1							
human-semantic-audit:b7deab20b0280bd015e162f3	249	assertion-b2:89d853a71121eaf10a127753	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:e5bc246ac93b8395da93b9f8	coffee-post20k:839112f75532f846ca38d441	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:89d853a71121eaf10a127753	MODIFIER_ONLY	cleaned-output-atom:de5a16ee0f28bdf0b1469f7f	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	4e7ff5a0439c91b24afde18530d22502e494c9c9f1952018187241ef837ef32d							
human-semantic-audit:ceeb3801e9987a5d8e3e40d4	250	assertion-b2:6155821783c1d47a6dd618b8	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:08757c84e17a89f3d4e8cc71	coffee-b2:6471425fc638a51717377121	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:50ca1f6103c4c797f617fc71	hash:sha256:dbda0f277b1248c91baf039924ff283d668d878d946b52239108e7d754aa3f8e	VALID_COMPOUND_SPLIT	cleaned-output-atom:153fd832931eabae47de80d7|cleaned-output-atom:a121d14638560579c1528fee	EXISTING_CANONICAL_EXACT|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:5faaae2d03369d3ceaca9e6d|concept-cluster:8622cc36e5b6369b4616a11c	GOLD	4eb48ff192230b3f424e7c0c34f54e7a0e5f7c42846623eb0330f74f5f24fbd4							
human-semantic-audit:616581019bea5edd9da8f76d	251	assertion-b2:3753af8996eef904932e10f2	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:6f13a6544a0817cb1830c522	coffee-post20k:e37bd757e81b1cd0535343b9	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:41725b0b704fe8d486024e20	restricted://post20k_extension/assertions/assertion-b2:3753af8996eef904932e10f2	VALID_COMPOUND_SPLIT	cleaned-output-atom:7bc36d9313ad9d59c2f05a62|cleaned-output-atom:17c0ab62c6bc427229f291f9	EXISTING_CANONICAL_EXACT|EXISTING_CANONICAL_EXACT	concept-cluster:8aaa51e523d0e6adfa27cf12|concept-cluster:ec084bd9684eb4b0ba5c232b	GOLD	4eded59c2eb7f8ac867428b26b97802b2078e49eed04c9361080361ce984788a							
human-semantic-audit:a4cc41b2fbf9dd615e56b844	252	assertion-b2:59ef37ed7f327b597537b9eb	family.ace_cup_of_excellence	artifact-b2:f86dbe6918641833800d0a1a	effective-b2:a4b8252c905458f1bdc19d44	coffee-b2:a3707f613c2e9054e5cd8cdf	year.2023	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:fe0d533c6f931744dc0e6204	hash:sha256:a2bf511a651b3ef8babe8c3ac78d916f28fd449de35c5da868effc852e13c91c	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:423eb3f7bc970650499524b3	NON_DESCRIPTOR	concept-cluster:61b2c5a97494a4b71f6219ec	SILVER	4edee9860138572071b5007e95ff38d0b9d3094ed7781e02418415be29e8c0d9							
human-semantic-audit:5cd9921773270780c9d5d557	253	assertion-b2:fedea500dd6864ba6664c82d	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:841199e12b96862cbf73241b	coffee-b2:b2c7dfb77d004a912a2409a4	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:ff49ce9a7851305fc5c537a3	hash:sha256:7801829fe136e1fb894a0c28c37b7c2d365a6452782ff38d9ae5047ff049eebc	VALID_COMPOUND_PRESERVED	cleaned-output-atom:0c2a4e51ca026c2cba02c2d9	EXISTING_CANONICAL_EXACT	concept-cluster:9e3735e073075f3f9406dc80	BRONZE	4f15664a6c8f0c01e6f5242a3e7d050f936ffd9290708412978481d4c3f29026							
human-semantic-audit:64add7a15b36c8af2b536331	254	assertion-b2:5cb51c54ec8b8e72d527254a	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:017e6049c0e13a26c75583b8	coffee-b2:d0a472223beacd1becb20738	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:da43f06caa04c6fd627b63e9	hash:sha256:7a4d4910a552a98991207eb834b0d3cff5c3ceafe41feb2327df574e1e1bc4dc	VALID_STRICT_FLAVOR	cleaned-output-atom:d3c1601b15ad11687f36875b	EXISTING_CANONICAL_EXACT	concept-cluster:255da3c364d6feb63685dea0	GOLD	4f2cc28695b2b961ac048e4ae8c20959c1755763878d96828e01785efe2d16a3							
human-semantic-audit:cd743bf281bf11b915b546db	255	assertion-b2:fcc9da81a05e847c1d1574aa	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:1065fbd77e95c84598f045dc	coffee-b2:922de578b8533d18e94776c4	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:21831c7b2066c2b73756fc0b	hash:sha256:38f33da0e66c4fbb7c8644f43659d876b4d350eae9c74c897a0c69d327506a94	VALID_COMPOUND_PRESERVED	cleaned-output-atom:a4cfb31afac150c40d8f395f	EXISTING_CANONICAL_EXACT	concept-cluster:d2f7359bb44630f029238163	BRONZE	4f9d7fda7a0b735e48a6023c097d9592bf6b2426e65165f0834eeeeb358a2d6d							
human-semantic-audit:59af75752d48a85a83470d58	256	assertion-b2:c43f5c90da6de64ffdeed8a1	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:68413741a87a83f97f6470ec	coffee-post20k:b82c60c3c1affb92dc02e656	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:b1123b42a6d1bb3e5e45c403	restricted://post20k_extension/assertions/assertion-b2:c43f5c90da6de64ffdeed8a1	VALID_STRICT_FLAVOR	cleaned-output-atom:cb85d2006eb99e354567178a	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:428200dc97310a3af7140d6a	GOLD	4ff2a528a7fa01273873a4c1331a4ec46cf20adc0771b3bb06f5ee4dfdae9838							
human-semantic-audit:e368b074bea98c1561f25fc7	257	assertion-b2:11d52103a95576e63523f022	family.ace_cup_of_excellence	artifact-b2:c6b9cdc47ac0ba006434369b	effective-b2:f3ee6065685aac602248bdc8	coffee-b2:a975e53481471f17c97771e2	year.2021	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:32fdc0ae14b3bca5da429677	hash:sha256:fe0b3d61e0bc38ea41850834e044391e544f6e1d688d411f62f92f6931626213	VALID_COMPOUND_PRESERVED	cleaned-output-atom:b34cd3f5da1233bac7938a79	EXISTING_CANONICAL_EXACT	concept-cluster:fd6ffcde44d1bafd6de80e12	SILVER	5001141c9334f8354dbf0b77ff514d1e1486ac09a5394fc5f2f7fade6ef474eb							
human-semantic-audit:f0dfffca457323ff18d788c3	258	assertion-b2:52bf716bc78686a5ff76331e	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:c824f432f14a03e6a9077a27	coffee-b2:7c670f25b3d5f526829fe433	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c0f1779c16d26bac92c4e32f	hash:sha256:4813ad73dca0f211a067dd7fd02873a3a4d2565d817ee8f92bce9e05128a55e3	VALID_BROAD_SENSORY	cleaned-output-atom:a6565587dbda1defb0c0ffd5	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1bbe75434eceb735c8a8ee29	GOLD	504fbab88b0b302501113c8c8eb298cca10d57a2c5445ebb76c406ee7511d913							
